customer_id,churn_probability,churn_flag,risk_segment,monthly_charges,tenure_months,contract_type,cx_risk_score,payment_method,stickiness_score,action_category
5575-TPIZQ,0.5803575028154347,1,High,89.15,47,month-to-month,4,credit card (automatic),2,Apply retention strategy
5577-OTWWW,0.20062321044667245,0,Low,19.75,16,month-to-month,0,bank transfer (automatic),0,No action required
5578-NKCXI,0.37890738574257465,0,Medium,99.25,59,one year,4,credit card (automatic),3,Monitor customer
5583-EJXRD,0.057016067313960014,0,Low,54.05,45,two year,0,credit card (automatic),3,No action required
5583-SXDAG,0.928214171335928,1,High,70.0,2,month-to-month,3,electronic check,0,Apply retention strategy
5590-BYNII,0.8270972652807999,1,High,100.75,23,month-to-month,4,electronic check,3,Apply retention strategy
5590-YRFJT,0.476310682454336,1,High,24.45,21,month-to-month,4,electronic check,0,Apply retention strategy
5590-ZSKRV,0.5448207528385092,1,High,54.65,9,month-to-month,4,mailed check,1,Apply retention strategy
5593-SUAOO,0.48528922871554536,1,High,83.15,25,one year,4,bank transfer (automatic),0,Apply retention strategy
5597-GLBUC,0.9533760566675297,1,High,85.45,2,month-to-month,3,electronic check,1,Apply retention strategy
5598-IKHQQ,0.007819968047552254,0,Low,25.45,73,two year,0,credit card (automatic),0,No action required
5599-HVLTW,0.7016380067455366,1,High,80.35,15,month-to-month,4,bank transfer (automatic),0,Apply retention strategy
5600-KTXFM,0.8295729310032791,1,High,69.95,3,month-to-month,4,mailed check,0,Apply retention strategy
5600-PDUJF,0.5093615153822315,1,High,49.5,7,month-to-month,2,credit card (automatic),1,Apply retention strategy
5602-BVFMK,0.09540745787754217,0,Low,19.3,13,one year,0,mailed check,0,No action required
5605-IYGFG,0.6913675680819727,1,High,69.85,8,month-to-month,3,bank transfer (automatic),0,Apply retention strategy
5605-XNWEN,0.007514041381157124,0,Low,25.0,73,two year,0,bank transfer (automatic),0,No action required
5606-AMZBO,0.7389539398041994,1,High,78.15,11,month-to-month,4,credit card (automatic),1,Apply retention strategy
5609-CEBID,0.7898254836027522,1,High,94.1,21,month-to-month,4,electronic check,1,Apply retention strategy
5609-IMCGG,0.6922669564720885,1,High,84.35,16,month-to-month,3,credit card (automatic),1,Apply retention strategy
5614-DNZCE,0.048313339651314624,0,Low,64.9,59,two year,0,credit card (automatic),2,No action required
5616-PRTNT,0.23395850355652584,0,Low,19.4,21,month-to-month,0,electronic check,0,No action required
5619-PTMIK,0.44132907039895797,1,High,53.1,47,month-to-month,4,electronic check,1,Apply retention strategy
5619-XZZKR,0.2319192618340899,0,Low,19.95,5,one year,0,mailed check,0,No action required
5622-UEJFI,0.025572752403982057,0,Low,25.4,36,two year,0,credit card (automatic),0,No action required
5624-BQSSA,0.48055444018005966,1,High,20.95,2,month-to-month,0,mailed check,0,Apply retention strategy
5624-RYAMH,0.3939621810142498,0,Medium,19.5,10,month-to-month,0,electronic check,0,Monitor customer
5626-MGTUK,0.6230946933804877,1,High,89.1,21,month-to-month,4,bank transfer (automatic),2,Apply retention strategy
5627-TVBPP,0.05919663729884167,0,Low,20.1,36,one year,0,credit card (automatic),0,No action required
5628-FCGYG,0.7402884351291392,1,High,84.1,22,month-to-month,3,electronic check,1,Apply retention strategy
5628-RKIFK,0.6745396197961571,1,High,101.55,50,month-to-month,3,credit card (automatic),3,Apply retention strategy
5630-AHZIL,0.7480753936661875,1,High,64.5,4,month-to-month,0,bank transfer (automatic),3,Apply retention strategy
5630-IXDXV,0.7926989247565042,1,High,106.35,48,month-to-month,3,electronic check,2,Apply retention strategy
5639-NTUPK,0.5240489984683254,1,High,52.1,14,month-to-month,3,credit card (automatic),1,Apply retention strategy
5640-CAXOA,0.1377004539077579,0,Low,40.35,31,one year,2,credit card (automatic),2,No action required
5641-DMBFJ,0.10717578906253558,0,Low,84.3,59,two year,0,electronic check,4,No action required
5642-MHDQT,0.035866290452061085,0,Low,19.85,54,one year,0,bank transfer (automatic),0,No action required
5644-PDMZC,0.9517338424613062,1,High,89.5,3,month-to-month,4,electronic check,1,Apply retention strategy
5647-FXOTP,0.7064910316644504,1,High,105.9,61,month-to-month,4,electronic check,2,Apply retention strategy
5647-URDKA,0.06370899418107577,0,Low,19.7,9,two year,0,mailed check,0,No action required
5649-ANRML,0.8986797943577982,1,High,95.1,3,month-to-month,0,credit card (automatic),2,Apply retention strategy
5649-RXQTV,0.7412612028188008,1,High,99.0,52,month-to-month,3,electronic check,2,Apply retention strategy
5649-TJHOV,0.3446439017093883,0,Medium,36.5,28,month-to-month,3,bank transfer (automatic),1,Monitor customer
5649-VUKMC,0.5279696917037072,1,High,95.5,13,one year,4,mailed check,2,Apply retention strategy
5650-VDUDS,0.5649054889448025,1,High,24.25,5,month-to-month,4,mailed check,0,Apply retention strategy
5650-YLIBA,0.6990083425101715,1,High,81.15,32,month-to-month,3,electronic check,0,Apply retention strategy
5651-CPDND,0.4985645754717453,1,High,46.0,11,month-to-month,4,mailed check,0,Apply retention strategy
5651-CRHKQ,0.25537449420858493,0,Medium,86.2,42,one year,0,bank transfer (automatic),1,Monitor customer
5651-WYIPH,0.4920080287302579,1,High,49.85,19,month-to-month,4,credit card (automatic),0,Apply retention strategy
5651-YLPRD,0.7018756938177022,1,High,86.1,33,month-to-month,4,electronic check,1,Apply retention strategy
5652-MSDEY,0.6864084301126242,1,High,75.75,11,month-to-month,4,mailed check,0,Apply retention strategy
5655-JSMZM,0.754576189397318,1,High,96.2,50,month-to-month,3,electronic check,2,Apply retention strategy
5656-JAMLX,0.010481278108527,0,Low,19.85,63,two year,0,bank transfer (automatic),0,No action required
5656-MJEFC,0.051335399870192144,0,Low,48.15,43,two year,0,credit card (automatic),3,No action required
5663-QBGIS,0.1261631801926358,0,Low,98.35,73,two year,4,bank transfer (automatic),2,No action required
5666-CYCYZ,0.6784532730995243,1,High,89.55,25,month-to-month,2,electronic check,2,Apply retention strategy
5666-MBJPT,0.009858612056584911,0,Low,25.1,66,two year,0,bank transfer (automatic),0,No action required
5668-MEISB,0.10716853788247295,0,Low,106.1,73,two year,0,credit card (automatic),3,No action required
5669-SRAIP,0.7640344772176467,1,High,39.5,6,month-to-month,3,electronic check,1,Apply retention strategy
5671-RQRLP,0.10764208119115386,0,Low,75.65,71,two year,4,credit card (automatic),0,No action required
5671-UUNXD,0.31505789410903146,0,Medium,100.65,51,one year,0,electronic check,3,Monitor customer
5673-FSSMF,0.8941352452650853,1,High,60.15,2,month-to-month,3,electronic check,1,Apply retention strategy
5673-TIYIB,0.628244227034637,1,High,40.4,3,month-to-month,0,credit card (automatic),1,Apply retention strategy
5676-CFLYY,0.04943311404241341,0,Low,73.35,72,two year,0,credit card (automatic),3,No action required
5678-VFNEQ,0.36050069310981164,0,Medium,104.1,72,one year,3,credit card (automatic),3,Monitor customer
5680-LQOGP,0.06144221539987067,0,Low,82.45,69,two year,0,credit card (automatic),4,No action required
5681-LLOEI,0.2389240343489969,0,Low,91.25,44,one year,0,credit card (automatic),2,No action required
5684-FJVYR,0.06978179271935435,0,Low,90.35,73,two year,0,bank transfer (automatic),2,No action required
5685-IIXLY,0.9033405153919677,1,High,83.6,6,month-to-month,3,electronic check,1,Apply retention strategy
5686-CMAWK,0.4884485449903586,1,High,86.75,18,one year,0,electronic check,1,Apply retention strategy
5687-DKDTV,0.38790428104434743,0,Medium,20.35,5,month-to-month,0,mailed check,0,Monitor customer
5688-KZTSN,0.29790558409364193,0,Medium,20.0,16,month-to-month,0,electronic check,0,Monitor customer
5692-FPTAH,0.7545139285739986,1,High,45.4,2,month-to-month,3,mailed check,0,Apply retention strategy
5692-ICXLW,0.7460032600149775,1,High,90.7,32,month-to-month,3,electronic check,1,Apply retention strategy
5693-PIPCS,0.14586239640590937,0,Low,99.65,42,two year,0,credit card (automatic),3,No action required
5696-CEIQJ,0.1176798730769872,0,Low,103.15,68,two year,1,bank transfer (automatic),3,No action required
5696-EXCYS,0.03877844106348157,0,Low,19.45,18,two year,0,credit card (automatic),0,No action required
5696-JVVQY,0.173608545837172,0,Low,70.1,49,two year,4,credit card (automatic),2,No action required
5696-QURRL,0.7524356364528193,1,High,45.05,2,month-to-month,3,mailed check,0,Apply retention strategy
5697-GOMBF,0.46328867607824503,1,High,35.9,29,month-to-month,4,electronic check,1,Apply retention strategy
5698-BQJOH,0.841758064278701,1,High,94.4,10,month-to-month,3,electronic check,2,Apply retention strategy
5699-BNCAS,0.006687351355292001,0,Low,24.65,72,two year,0,mailed check,0,No action required
5701-GUXDC,0.19617952256018112,0,Low,35.4,27,one year,4,credit card (automatic),1,No action required
5701-SVCWR,0.48606869525513946,1,High,24.0,2,month-to-month,0,mailed check,0,Apply retention strategy
5701-YVSVF,0.7787887219213052,1,High,82.9,12,month-to-month,0,electronic check,2,Apply retention strategy
5701-ZIKJE,0.40033935550732647,1,High,50.55,14,month-to-month,1,mailed check,1,Apply retention strategy
5702-KVQRD,0.09224184012613527,0,Low,82.55,72,two year,0,electronic check,4,No action required
5702-SKUOB,0.36727642741813654,0,Medium,19.6,5,month-to-month,0,mailed check,0,Monitor customer
5707-ORNDZ,0.6961542156896977,1,High,54.55,10,month-to-month,3,electronic check,1,Apply retention strategy
5707-ZMDJP,0.04865012603772827,0,Low,69.7,54,two year,0,mailed check,3,No action required
5708-EVONK,0.5584773234334531,1,High,93.4,59,month-to-month,4,bank transfer (automatic),2,Apply retention strategy
5709-LVOEQ,0.5517699597604976,1,High,80.85,1,two year,4,mailed check,3,Apply retention strategy
5712-AHQNN,0.7434518798269251,1,High,91.65,44,month-to-month,3,electronic check,1,Apply retention strategy
5712-PTIWW,0.9041933938758302,1,High,79.85,3,month-to-month,0,electronic check,1,Apply retention strategy
5712-VBOXD,0.43683524276828584,1,High,20.15,5,month-to-month,0,credit card (automatic),0,Apply retention strategy
5716-EZXZN,0.09670167227099401,0,Low,99.05,66,two year,0,credit card (automatic),3,No action required
5716-LIBJC,0.582869267124963,1,High,104.15,14,one year,3,credit card (automatic),2,Apply retention strategy
5724-BIDBU,0.32424765266710315,0,Medium,55.35,50,one year,3,electronic check,1,Monitor customer
5726-CVNYA,0.06201648319441122,0,Low,19.85,9,two year,0,mailed check,0,No action required
5727-MYATE,0.06977137083859603,0,Low,90.8,73,two year,0,credit card (automatic),4,No action required
5729-KLZAR,0.9068310971671169,1,High,80.85,5,month-to-month,4,electronic check,1,Apply retention strategy
5730-DBDSI,0.008947378380658313,0,Low,19.7,67,two year,0,bank transfer (automatic),0,No action required
5730-RIITO,0.27605512099663654,0,Medium,33.45,44,month-to-month,3,credit card (automatic),1,Monitor customer
5732-IKGQH,0.2582183759543852,0,Medium,104.45,53,one year,0,bank transfer (automatic),4,Monitor customer
5734-EJKXG,0.3759933110226544,0,Medium,114.729,62,one year,0,electronic check,4,Monitor customer
5736-YEJAX,0.05383606920339536,0,Low,79.45,70,two year,0,credit card (automatic),3,No action required
5740-YHGTW,0.5784945507451615,1,High,97.55,71,month-to-month,4,credit card (automatic),2,Apply retention strategy
5743-KHMNA,0.007864153522886073,0,Low,25.55,72,two year,0,bank transfer (automatic),0,No action required
5747-PMBSQ,0.6820819148450172,1,High,92.5,11,month-to-month,1,mailed check,2,Apply retention strategy
5748-RNCJT,0.12587764578997523,0,Low,106.5,70,two year,2,bank transfer (automatic),3,No action required
5751-USDBL,0.07463960664230788,0,Low,81.0,47,two year,0,mailed check,4,No action required
5753-QQWPW,0.2610224883407719,0,Medium,59.9,29,one year,0,electronic check,2,Monitor customer
5756-JYOJT,0.3377589051796889,0,Medium,64.9,12,one year,0,credit card (automatic),2,Monitor customer
5756-OZRIO,0.16997780367905949,0,Low,64.05,62,one year,3,bank transfer (automatic),1,No action required
5759-RCVCB,0.679334162993907,1,High,35.2,4,month-to-month,3,credit card (automatic),1,Apply retention strategy
5760-FXFVO,0.847007740510584,1,High,78.95,7,month-to-month,4,electronic check,1,Apply retention strategy
5760-IFJOZ,0.9267283017203632,1,High,107.95,4,month-to-month,3,mailed check,2,Apply retention strategy
5760-WRAHC,0.37675468991884636,0,Medium,69.75,23,month-to-month,0,mailed check,3,Monitor customer
5762-TJXGK,0.09210671073666485,0,Low,58.75,53,two year,4,bank transfer (automatic),3,No action required
5766-FTRTS,0.05248215834301094,0,Low,84.45,73,two year,0,mailed check,4,No action required
5766-XQXMQ,0.49444558569872904,1,High,68.85,30,month-to-month,3,bank transfer (automatic),2,Apply retention strategy
5766-ZJYBB,0.46732364763880113,1,High,19.4,2,month-to-month,0,mailed check,0,Apply retention strategy
5774-QPLTF,0.036235378018682186,0,Low,20.35,51,one year,0,mailed check,0,No action required
5774-XZTQC,0.2749542547137807,0,Medium,20.45,8,month-to-month,0,mailed check,0,Monitor customer
5777-KJIRB,0.1806926413029639,0,Low,50.25,41,one year,4,mailed check,0,No action required
5777-ZPQNC,0.16628097934675984,0,Low,20.15,13,one year,0,electronic check,0,No action required
5778-BVOFB,0.5540320201657354,1,High,59.5,10,month-to-month,2,bank transfer (automatic),2,Apply retention strategy
5780-INQIK,0.5739211244417425,1,High,49.4,9,month-to-month,0,electronic check,1,Apply retention strategy
5781-BKHOP,0.13024083877207238,0,Low,100.65,73,two year,4,bank transfer (automatic),2,No action required
5781-RFZRP,0.0434776944903066,0,Low,73.5,72,two year,0,credit card (automatic),3,No action required
5787-KXGIY,0.0071383935464922115,0,Low,19.3,73,two year,0,credit card (automatic),0,No action required
5788-YPOEG,0.10283348749748318,0,Low,84.75,35,two year,0,mailed check,4,No action required
5789-LDFXO,0.138576707935258,0,Low,24.6,25,one year,0,electronic check,0,No action required
5791-KAJFD,0.20583258554009376,0,Low,68.75,57,one year,4,bank transfer (automatic),2,No action required
5792-JALQC,0.08472662705832786,0,Low,59.85,53,two year,4,bank transfer (automatic),1,No action required
5793-YOLJN,0.01239353072730218,0,Low,21.0,56,two year,0,mailed check,0,No action required
5795-BKOYE,0.0898424787826082,0,Low,59.1,70,one year,2,bank transfer (automatic),1,No action required
5795-KTGUD,0.23263539844108597,0,Low,110.8,69,two year,4,bank transfer (automatic),3,No action required
5797-APWZC,0.9587883116839668,1,High,90.6,2,month-to-month,3,electronic check,2,Apply retention strategy
5799-JRCZO,0.010335972800285633,0,Low,19.5,64,two year,0,credit card (automatic),0,No action required
5802-ADBRC,0.3692116970747525,0,Medium,104.4,51,one year,4,mailed check,3,Monitor customer
5803-NQJZO,0.03755154203705958,0,Low,67.8,73,two year,0,bank transfer (automatic),2,No action required
5804-HYIEZ,0.7238033538226113,1,High,106.05,71,month-to-month,4,electronic check,3,Apply retention strategy
5804-JMYIO,0.01774192845019354,0,Low,19.75,40,two year,0,mailed check,0,No action required
5804-LEPIM,0.9214418057178858,1,High,70.35,3,month-to-month,4,electronic check,0,Apply retention strategy
5808-TOTXO,0.2776203175656124,0,Medium,20.55,4,one year,0,credit card (automatic),0,Monitor customer
5811-IWXYM,0.38768988615803396,0,Medium,101.25,53,one year,4,bank transfer (automatic),2,Monitor customer
5813-UECBU,0.5770402572745157,1,High,83.85,34,month-to-month,3,credit card (automatic),0,Apply retention strategy
5815-HGGHV,0.2100694663350526,0,Low,64.15,21,one year,0,mailed check,3,No action required
5816-JMLGY,0.06184485187779122,0,Low,80.4,71,two year,1,bank transfer (automatic),3,No action required
5816-QVHRX,0.530172657529387,1,High,100.3,38,month-to-month,1,credit card (automatic),3,Apply retention strategy
5816-SCGFC,0.5391882408263501,1,High,51.3,8,month-to-month,3,mailed check,0,Apply retention strategy
5820-PTRYM,0.11077396099019746,0,Low,68.45,57,one year,0,credit card (automatic),2,No action required
5821-MMEIL,0.013009082615705906,0,Low,19.9,58,two year,0,bank transfer (automatic),0,No action required
5825-XJOCM,0.2837272919895465,0,Medium,64.4,49,one year,4,bank transfer (automatic),1,Monitor customer
5827-MWCZK,0.3638045448021702,0,Medium,96.95,57,month-to-month,0,credit card (automatic),2,Monitor customer
5828-AVIPD,0.549932170634915,1,High,100.95,20,one year,1,electronic check,3,Apply retention strategy
5828-DWPIL,0.6473469936406647,1,High,89.1,63,month-to-month,4,electronic check,1,Apply retention strategy
5829-NVSQN,0.22557469154149765,0,Low,68.75,24,one year,0,bank transfer (automatic),3,No action required
5832-EXGTT,0.3935523061550441,0,Medium,60.2,30,month-to-month,3,mailed check,2,Monitor customer
5832-TRLPB,0.20464421148757328,0,Low,75.35,30,one year,0,bank transfer (automatic),3,No action required
5832-XKAES,0.8587363937101251,1,High,69.8,3,month-to-month,4,credit card (automatic),0,Apply retention strategy
5834-ASPWA,0.9345255865074495,1,High,75.45,2,month-to-month,3,electronic check,0,Apply retention strategy
